model,lead_group,forecast_bin,n,mean_forecast_mm,mean_observed_mm,mean_error_mm,mae_mm,q05,q16,q50,q84,q95,width68_mm,width90_mm,truth
icon_seamless,6,f >= 10,170,30.64588235294117,30.831176470588243,0.18529411764705817,18.40764705882353,-36.370000000000005,-19.996,-1.5500000000000007,24.048000000000005,46.83999999999999,44.044000000000004,83.21,grid
icon_seamless,1-3,f = 0,608,0.0,0.22286184210526316,0.22286184210526316,0.22286184210526316,0.0,0.0,0.0,0.0,0.8,0.0,0.8,grid
icon_seamless,1-3,0 < f < 10,328,3.256707317073171,8.21768292682927,4.9609756097560975,6.203048780487805,-4.129999999999999,-0.9000000000000008,0.6000000000000001,11.336,23.469999999999914,12.236,27.599999999999913,grid
icon_seamless,1-3,f >= 10,387,34.577777777777776,40.32222222222222,5.7444444444444445,17.02764857881137,-30.090000000000003,-13.724,3.3000000000000043,26.872,50.56999999999999,40.596000000000004,80.66,grid
icon_seamless,4-7,f = 0,538,0.0,0.4256505576208178,0.4256505576208178,0.4256505576208178,0.0,0.0,0.0,0.0,1.0,0.0,1.0,grid
icon_seamless,4-7,0 < f < 10,344,3.684593023255814,7.915697674418604,4.2311046511627906,7.278779069767442,-7.584999999999999,-3.5,-0.2,14.011999999999999,26.484999999999925,17.512,34.06999999999992,grid
icon_seamless,4-7,f >= 10,441,31.47142857142857,35.11020408163265,3.638775510204081,18.265079365079366,-31.599999999999998,-17.659999999999997,0.20000000000000107,28.819999999999993,47.2,46.47999999999999,78.8,grid
best_match,1,f = 0,194,0.0,0.03917525773195876,0.03917525773195876,0.03917525773195876,0.0,0.0,0.0,0.0,0.23499999999999943,0.0,0.23499999999999943,era5
best_match,1,0 < f < 10,101,2.5574257425742575,3.5910891089108916,1.0336633663366337,2.4633663366336633,-4.1,-1.0999999999999999,0.19999999999999996,3.3,8.600000000000001,4.3999999999999995,12.700000000000001,era5
best_match,1,f >= 10,146,36.73082191780822,40.27602739726028,3.545205479452055,9.928767123287672,-16.424999999999997,-7.200000000000001,2.600000000000004,15.779999999999998,28.950000000000014,22.979999999999997,45.375000000000014,era5
best_match,2,f = 0,201,0.0,0.14278606965174126,0.14278606965174126,0.14278606965174126,0.0,0.0,0.0,0.0,0.8,0.0,0.8,era5
best_match,2,0 < f < 10,93,2.5526881720430104,3.8419354838709685,1.2892473118279573,2.5344086021505374,-2.9199999999999995,-1.128,0.10000000000000009,3.156,10.599999999999994,4.284,13.519999999999994,era5
best_match,2,f >= 10,147,37.82312925170068,39.89523809523809,2.072108843537415,11.946938775510205,-21.970000000000002,-12.020000000000003,2.6000000000000014,16.704000000000008,27.07999999999997,28.72400000000001,49.04999999999997,era5
best_match,3,f = 0,209,0.0,0.18086124401913875,0.18086124401913875,0.18086124401913875,0.0,0.0,0.0,0.1,0.7,0.1,0.7,era5
best_match,3,0 < f < 10,79,3.0936708860759494,5.272151898734177,2.178481012658228,4.026582278481012,-5.050000000000001,-2.2119999999999997,0.7,7.555999999999999,12.889999999999977,9.767999999999999,17.939999999999976,era5
best_match,3,f >= 10,153,36.122875816993464,37.884313725490195,1.7614379084967329,14.063398692810456,-26.38000000000001,-13.867999999999993,-0.3000000000000007,18.471999999999994,36.940000000000005,32.33999999999999,63.320000000000014,era5
best_match,4,f = 0,184,0.0,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.0,0.0,0.0,0.0,0.38499999999999945,0.0,0.38499999999999945,era5
best_match,4,0 < f < 10,106,3.023584905660377,6.490566037735849,3.466981132075471,5.246226415094339,-4.875,-1.9200000000000002,0.04999999999999977,10.140000000000002,22.475,12.060000000000002,27.35,era5
best_match,4,f >= 10,151,34.97218543046357,36.7317880794702,1.7596026490066223,16.926490066225167,-30.699999999999996,-17.30000000000001,-1.700000000000001,20.099999999999994,48.00000000000001,37.400000000000006,78.7,era5
best_match,5,f = 0,168,0.0,0.23095238095238094,0.23095238095238094,0.23095238095238094,0.0,0.0,0.0,0.0,0.4,0.0,0.4,era5
best_match,5,0 < f < 10,128,3.35390625,6.484375,3.1304687500000004,5.741406249999999,-6.529999999999999,-2.9000000000000004,-0.30000000000000004,11.203999999999997,22.059999999999995,14.103999999999997,28.589999999999996,era5
best_match,5,f >= 10,145,34.30344827586207,37.11586206896552,2.812413793103448,16.557241379310344,-26.339999999999996,-16.1,0.0,22.13199999999999,44.21999999999997,38.23199999999999,70.55999999999997,era5
best_match,6,f = 0,183,0.0,0.4278688524590164,0.4278688524590164,0.4278688524590164,0.0,0.0,0.0,0.1,0.9900000000000005,0.1,0.9900000000000005,era5
best_match,6,0 < f < 10,90,4.109999999999999,11.196666666666665,7.086666666666668,10.335555555555555,-6.61,-4.7,-0.15000000000000008,20.467999999999982,39.13499999999999,25.16799999999998,45.74499999999999,era5
best_match,6,f >= 10,168,31.288690476190474,30.741666666666667,-0.5470238095238092,19.557738095238093,-36.88,-23.196000000000005,-2.450000000000002,21.012000000000004,48.300000000000004,44.20800000000001,85.18,era5
best_match,7,f = 0,172,0.0,0.3773255813953489,0.3773255813953489,0.3773255813953489,0.0,0.0,0.0,0.2,2.0,0.2,2.0,era5
best_match,7,0 < f < 10,109,3.497247706422019,9.33302752293578,5.835779816513759,9.107339449541286,-7.9399999999999995,-4.044,-8.881784197001252e-16,18.872,28.91999999999999,22.916,36.85999999999999,era5
best_match,7,f >= 10,160,31.515625,32.302499999999995,0.7868750000000009,22.665625,-40.67,-29.503999999999998,-1.2499999999999982,29.811999999999994,48.25499999999994,59.31599999999999,88.92499999999994,era5
best_match,1-3,f = 0,604,0.0,0.12268211920529801,0.12268211920529801,0.12268211920529801,0.0,0.0,0.0,0.0,0.6,0.0,0.6,era5
best_match,1-3,0 < f < 10,273,2.7109890109890107,4.163003663003663,1.452014652014652,2.93992673992674,-4.039999999999999,-1.5479999999999998,0.20000000000000007,4.739999999999995,10.899999999999999,6.287999999999995,14.939999999999998,era5
best_match,1-3,f >= 10,446,36.88228699551569,39.33004484304933,2.447757847533633,12.012331838565023,-22.675,-11.399999999999999,1.5500000000000043,17.08000000000001,32.725,28.480000000000008,55.400000000000006,era5
best_match,4-7,f = 0,707,0.0,0.2801980198019802,0.2801980198019802,0.2801980198019802,0.0,0.0,0.0,0.003999999999996362,0.9699999999999932,0.003999999999996362,0.9699999999999932,era5
best_match,4-7,0 < f < 10,433,3.466281755196305,8.1824480369515,4.716166281755196,7.422401847575058,-6.64,-3.2879999999999994,-0.10000000000000009,15.187999999999999,28.039999999999996,18.476,34.67999999999999,era5
