city,valid_date,model,lead_days,precip_fcst_mm,gust_fcst_kmh,precip_obs_mm,gust_obs_kmh
puerto_montt,2026-07-13,ecmwf_ifs025,1,13.799999999999999,,15.0,59.8
puerto_montt,2026-07-13,ecmwf_ifs025,2,9.0,,15.0,59.8
puerto_montt,2026-07-13,ecmwf_ifs025,3,13.200000000000001,,15.0,59.8
puerto_montt,2026-07-13,ecmwf_ifs025,4,10.8,,15.0,59.8
puerto_montt,2026-07-13,ecmwf_ifs025,5,24.3,,15.0,59.8
puerto_montt,2026-07-13,ecmwf_ifs025,6,15.0,,15.0,59.8
puerto_montt,2026-07-13,ecmwf_ifs025,7,7.200000000000001,,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,1,13.3,56.2,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,2,16.7,45.7,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,3,11.100000000000001,51.8,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,4,6.8,55.1,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,5,13.600000000000001,42.1,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,6,5.6,51.1,15.0,59.8
puerto_montt,2026-07-13,gfs_seamless,7,8.4,55.8,15.0,59.8
puerto_montt,2026-07-13,icon_seamless,1,5.1000000000000005,60.5,15.0,59.8
puerto_montt,2026-07-13,icon_seamless,2,14.3,52.6,15.0,59.8
puerto_montt,2026-07-13,icon_seamless,3,9.200000000000001,64.8,15.0,59.8
puerto_montt,2026-07-13,icon_seamless,4,19.2,63.7,15.0,59.8
puerto_montt,2026-07-13,icon_seamless,5,9.6,73.4,15.0,59.8
puerto_montt,2026-07-13,icon_seamless,6,12.0,48.6,15.0,59.8
puerto_montt,2026-07-14,best_match,1,16.0,64.8,15.8,74.2
puerto_montt,2026-07-14,best_match,2,11.8,55.4,15.8,74.2
puerto_montt,2026-07-14,best_match,3,8.9,31.3,15.8,74.2
puerto_montt,2026-07-14,best_match,4,12.100000000000001,48.2,15.8,74.2
puerto_montt,2026-07-14,best_match,5,19.900000000000002,70.9,15.8,74.2
puerto_montt,2026-07-14,best_match,6,11.2,42.8,15.8,74.2
puerto_montt,2026-07-14,best_match,7,6.6000000000000005,48.2,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,1,14.399999999999999,,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,2,9.9,,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,3,11.4,,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,4,6.3,,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,5,8.7,,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,6,10.8,,15.8,74.2
puerto_montt,2026-07-14,ecmwf_ifs025,7,4.800000000000001,,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,1,19.9,62.3,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,2,21.6,57.6,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,3,2.0,38.5,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,4,5.4,41.8,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,5,2.6,45.4,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,6,0.7999999999999999,46.4,15.8,74.2
puerto_montt,2026-07-14,gfs_seamless,7,4.199999999999999,48.2,15.8,74.2
puerto_montt,2026-07-14,icon_seamless,1,17.0,64.8,15.8,74.2
puerto_montt,2026-07-14,icon_seamless,2,9.0,55.4,15.8,74.2
puerto_montt,2026-07-14,icon_seamless,3,2.5,31.3,15.8,74.2
puerto_montt,2026-07-14,icon_seamless,4,2.7,48.2,15.8,74.2
puerto_montt,2026-07-14,icon_seamless,5,15.6,70.9,15.8,74.2
puerto_montt,2026-07-14,icon_seamless,6,20.1,42.8,15.8,74.2
puerto_montt,2026-07-15,best_match,1,11.5,54.4,8.1,55.1
puerto_montt,2026-07-15,best_match,2,12.4,64.1,8.1,55.1
puerto_montt,2026-07-15,best_match,3,9.2,51.5,8.1,55.1
puerto_montt,2026-07-15,best_match,4,31.099999999999998,58.3,8.1,55.1
puerto_montt,2026-07-15,best_match,5,21.099999999999998,39.6,8.1,55.1
puerto_montt,2026-07-15,best_match,6,18.1,44.6,8.1,55.1
puerto_montt,2026-07-15,best_match,7,2.1,45.4,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,1,13.200000000000001,,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,2,16.5,,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,3,11.7,,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,4,27.6,,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,5,27.3,,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,6,20.7,,8.1,55.1
puerto_montt,2026-07-15,ecmwf_ifs025,7,2.4000000000000004,,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,1,6.699999999999999,45.7,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,2,8.0,43.9,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,3,17.6,50.0,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,4,7.1000000000000005,50.8,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,5,7.6000000000000005,46.1,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,6,0.4,43.6,8.1,55.1
puerto_montt,2026-07-15,gfs_seamless,7,0.9,45.4,8.1,55.1
puerto_montt,2026-07-15,icon_seamless,1,7.299999999999999,54.4,8.1,55.1
puerto_montt,2026-07-15,icon_seamless,2,4.9,64.1,8.1,55.1
puerto_montt,2026-07-15,icon_seamless,3,5.800000000000001,51.5,8.1,55.1
puerto_montt,2026-07-15,icon_seamless,4,4.9,58.3,8.1,55.1
puerto_montt,2026-07-15,icon_seamless,5,1.5,39.6,8.1,55.1
puerto_montt,2026-07-15,icon_seamless,6,11.1,44.6,8.1,55.1
puerto_montt,2026-07-16,best_match,1,25.299999999999997,85.0,24.2,97.2
puerto_montt,2026-07-16,best_match,2,30.799999999999997,64.4,24.2,97.2
puerto_montt,2026-07-16,best_match,3,24.6,71.3,24.2,97.2
puerto_montt,2026-07-16,best_match,4,9.100000000000001,42.1,24.2,97.2
puerto_montt,2026-07-16,best_match,5,5.800000000000001,28.8,24.2,97.2
puerto_montt,2026-07-16,best_match,6,15.8,37.8,24.2,97.2
puerto_montt,2026-07-16,best_match,7,18.199999999999996,87.5,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,1,26.1,,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,2,30.9,,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,3,25.8,,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,4,9.6,,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,5,5.1,,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,6,12.6,,24.2,97.2
puerto_montt,2026-07-16,ecmwf_ifs025,7,24.3,,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,1,34.0,89.6,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,2,16.1,84.2,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,3,27.8,79.2,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,4,23.2,74.5,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,5,11.3,82.4,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,6,13.9,71.6,24.2,97.2
puerto_montt,2026-07-16,gfs_seamless,7,16.9,87.5,24.2,97.2
puerto_montt,2026-07-16,icon_seamless,1,45.5,85.0,24.2,97.2
puerto_montt,2026-07-16,icon_seamless,2,37.400000000000006,64.4,24.2,97.2
puerto_montt,2026-07-16,icon_seamless,3,22.7,71.3,24.2,97.2
puerto_montt,2026-07-16,icon_seamless,4,10.8,42.1,24.2,97.2
puerto_montt,2026-07-16,icon_seamless,5,4.4,28.8,24.2,97.2
puerto_montt,2026-07-16,icon_seamless,6,19.0,37.8,24.2,97.2
puerto_montt,2026-07-17,best_match,1,3.8,19.8,3.9,59.0
puerto_montt,2026-07-17,best_match,2,8.4,22.3,3.9,59.0
puerto_montt,2026-07-17,best_match,3,3.6,72.4,3.9,59.0
puerto_montt,2026-07-17,best_match,4,1.7000000000000002,92.2,3.9,59.0
puerto_montt,2026-07-17,best_match,5,5.300000000000001,22.7,3.9,59.0
puerto_montt,2026-07-17,best_match,6,3.8,71.3,3.9,59.0
puerto_montt,2026-07-17,best_match,7,0.1,83.2,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,1,2.7,,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,2,3.3,,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,3,0.6000000000000001,,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,4,1.2,,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,5,0.6000000000000001,,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,6,0.8999999999999999,,3.9,59.0
puerto_montt,2026-07-17,ecmwf_ifs025,7,0.9,,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,1,14.899999999999999,36.4,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,2,9.7,25.2,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,3,4.1,76.7,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,4,5.7,76.7,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,5,6.5,81.0,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,6,8.0,73.1,3.9,59.0
puerto_montt,2026-07-17,gfs_seamless,7,14.2,83.2,3.9,59.0
puerto_montt,2026-07-17,icon_seamless,1,0.30000000000000004,19.8,3.9,59.0
puerto_montt,2026-07-17,icon_seamless,2,3.5,22.3,3.9,59.0
puerto_montt,2026-07-17,icon_seamless,3,1.8000000000000003,72.4,3.9,59.0
puerto_montt,2026-07-17,icon_seamless,4,21.799999999999997,92.2,3.9,59.0
puerto_montt,2026-07-17,icon_seamless,5,11.400000000000002,22.7,3.9,59.0
puerto_montt,2026-07-17,icon_seamless,6,24.7,71.3,3.9,59.0
puerto_montt,2026-07-18,best_match,1,0.6000000000000001,31.7,0.6,38.9
puerto_montt,2026-07-18,best_match,2,0.7000000000000001,38.5,0.6,38.9
puerto_montt,2026-07-18,best_match,3,0.0,22.0,0.6,38.9
puerto_montt,2026-07-18,best_match,4,0.2,32.4,0.6,38.9
puerto_montt,2026-07-18,best_match,5,0.0,18.0,0.6,38.9
puerto_montt,2026-07-18,best_match,6,0.0,76.3,0.6,38.9
puerto_montt,2026-07-18,best_match,7,1.9000000000000001,63.0,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,1,0.0,,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,2,0.0,,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,3,0.0,,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,4,0.0,,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,5,0.0,,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,6,0.0,,0.6,38.9
puerto_montt,2026-07-18,ecmwf_ifs025,7,3.9000000000000004,,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,1,0.0,30.6,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,2,14.0,38.2,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,3,0.4,23.4,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,4,2.6,31.0,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,5,0.8,34.2,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,6,0.7,74.2,0.6,38.9
puerto_montt,2026-07-18,gfs_seamless,7,7.5,63.0,0.6,38.9
puerto_montt,2026-07-18,icon_seamless,1,0.0,31.7,0.6,38.9
puerto_montt,2026-07-18,icon_seamless,2,0.0,38.5,0.6,38.9
puerto_montt,2026-07-18,icon_seamless,3,0.0,22.0,0.6,38.9
puerto_montt,2026-07-18,icon_seamless,4,0.30000000000000004,32.4,0.6,38.9
puerto_montt,2026-07-18,icon_seamless,5,0.0,18.0,0.6,38.9
puerto_montt,2026-07-18,icon_seamless,6,4.1,76.3,0.6,38.9
rancagua,2026-07-04,best_match,1,5.4,21.2,0.8,19.8
rancagua,2026-07-04,best_match,2,14.8,17.3,0.8,19.8
rancagua,2026-07-04,best_match,3,6.0,23.8,0.8,19.8
rancagua,2026-07-04,best_match,4,12.200000000000001,21.6,0.8,19.8
rancagua,2026-07-04,best_match,5,0.0,21.6,0.8,19.8
rancagua,2026-07-04,best_match,6,4.800000000000001,18.7,0.8,19.8
rancagua,2026-07-04,best_match,7,0.6000000000000001,6.8,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,1,6.0,,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,2,19.8,,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,3,12.899999999999999,,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,4,17.700000000000003,,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,5,0.6000000000000001,,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,6,4.800000000000001,,0.8,19.8
rancagua,2026-07-04,ecmwf_ifs025,7,4.5,,0.8,19.8
rancagua,2026-07-04,gfs_seamless,1,0.0,13.7,0.8,19.8
rancagua,2026-07-04,gfs_seamless,2,0.4,16.9,0.8,19.8
rancagua,2026-07-04,gfs_seamless,3,0.8,18.0,0.8,19.8
rancagua,2026-07-04,gfs_seamless,4,2.7,11.9,0.8,19.8
rancagua,2026-07-04,gfs_seamless,5,3.0000000000000004,15.1,0.8,19.8
rancagua,2026-07-04,gfs_seamless,6,0.0,4.7,0.8,19.8
rancagua,2026-07-04,gfs_seamless,7,0.0,6.8,0.8,19.8
rancagua,2026-07-04,icon_seamless,1,1.9,21.2,0.8,19.8
rancagua,2026-07-04,icon_seamless,2,3.0000000000000004,17.3,0.8,19.8
rancagua,2026-07-04,icon_seamless,3,5.7,23.8,0.8,19.8
rancagua,2026-07-04,icon_seamless,4,0.7,21.6,0.8,19.8
rancagua,2026-07-04,icon_seamless,5,3.8,21.6,0.8,19.8
rancagua,2026-07-04,icon_seamless,6,0.7,18.7,0.8,19.8
rancagua,2026-07-05,best_match,1,10.0,17.6,1.1,16.2
rancagua,2026-07-05,best_match,2,6.300000000000001,16.9,1.1,16.2
rancagua,2026-07-05,best_match,3,4.3999999999999995,25.6,1.1,16.2
rancagua,2026-07-05,best_match,4,0.6,19.1,1.1,16.2
rancagua,2026-07-05,best_match,5,0.1,22.0,1.1,16.2
rancagua,2026-07-05,best_match,6,0.0,15.1,1.1,16.2
rancagua,2026-07-05,best_match,7,0.0,11.5,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,1,4.8,,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,2,7.800000000000001,,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,3,8.1,,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,4,0.0,,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,5,0.30000000000000004,,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,6,0.0,,1.1,16.2
rancagua,2026-07-05,ecmwf_ifs025,7,0.0,,1.1,16.2
rancagua,2026-07-05,gfs_seamless,1,1.1,7.6,1.1,16.2
rancagua,2026-07-05,gfs_seamless,2,1.6,10.1,1.1,16.2
rancagua,2026-07-05,gfs_seamless,3,0.0,8.6,1.1,16.2
rancagua,2026-07-05,gfs_seamless,4,0.3,15.5,1.1,16.2
rancagua,2026-07-05,gfs_seamless,5,0.0,7.9,1.1,16.2
rancagua,2026-07-05,gfs_seamless,6,0.0,9.0,1.1,16.2
rancagua,2026-07-05,gfs_seamless,7,0.0,11.5,1.1,16.2
rancagua,2026-07-05,icon_seamless,1,0.4,17.6,1.1,16.2
rancagua,2026-07-05,icon_seamless,2,0.30000000000000004,16.9,1.1,16.2
rancagua,2026-07-05,icon_seamless,3,0.0,25.6,1.1,16.2
rancagua,2026-07-05,icon_seamless,4,0.0,19.1,1.1,16.2
rancagua,2026-07-05,icon_seamless,5,1.2,22.0,1.1,16.2
rancagua,2026-07-05,icon_seamless,6,0.0,15.1,1.1,16.2
rancagua,2026-07-06,best_match,1,0.0,10.1,0.0,19.8
rancagua,2026-07-06,best_match,2,0.0,11.2,0.0,19.8
rancagua,2026-07-06,best_match,3,0.0,11.9,0.0,19.8
rancagua,2026-07-06,best_match,4,0.0,11.9,0.0,19.8
rancagua,2026-07-06,best_match,5,0.0,10.8,0.0,19.8
rancagua,2026-07-06,best_match,6,0.0,11.9,0.0,19.8
rancagua,2026-07-06,best_match,7,0.0,6.1,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,1,0.0,,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,2,0.0,,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,3,0.0,,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,4,0.0,,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,5,0.0,,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,6,0.0,,0.0,19.8
rancagua,2026-07-06,ecmwf_ifs025,7,0.0,,0.0,19.8
rancagua,2026-07-06,gfs_seamless,1,0.0,8.6,0.0,19.8
rancagua,2026-07-06,gfs_seamless,2,0.0,7.2,0.0,19.8
rancagua,2026-07-06,gfs_seamless,3,0.0,8.3,0.0,19.8
rancagua,2026-07-06,gfs_seamless,4,0.0,6.1,0.0,19.8
rancagua,2026-07-06,gfs_seamless,5,0.0,7.2,0.0,19.8
rancagua,2026-07-06,gfs_seamless,6,0.0,5.4,0.0,19.8
rancagua,2026-07-06,gfs_seamless,7,0.0,6.1,0.0,19.8
rancagua,2026-07-06,icon_seamless,1,0.0,10.1,0.0,19.8
rancagua,2026-07-06,icon_seamless,2,0.0,11.2,0.0,19.8
rancagua,2026-07-06,icon_seamless,3,0.0,11.9,0.0,19.8
rancagua,2026-07-06,icon_seamless,4,0.0,11.9,0.0,19.8
rancagua,2026-07-06,icon_seamless,5,0.0,10.8,0.0,19.8
rancagua,2026-07-06,icon_seamless,6,0.0,11.9,0.0,19.8
rancagua,2026-07-07,best_match,1,0.0,23.0,0.0,14.8
rancagua,2026-07-07,best_match,2,0.0,20.9,0.0,14.8
rancagua,2026-07-07,best_match,3,0.0,21.6,0.0,14.8
rancagua,2026-07-07,best_match,4,0.0,14.0,0.0,14.8
rancagua,2026-07-07,best_match,5,0.0,15.8,0.0,14.8
rancagua,2026-07-07,best_match,6,0.0,15.8,0.0,14.8
rancagua,2026-07-07,best_match,7,0.0,6.1,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,1,0.0,,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,2,0.0,,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,3,0.0,,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,4,0.0,,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,5,0.0,,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,6,0.0,,0.0,14.8
rancagua,2026-07-07,ecmwf_ifs025,7,0.0,,0.0,14.8
rancagua,2026-07-07,gfs_seamless,1,0.0,7.9,0.0,14.8
rancagua,2026-07-07,gfs_seamless,2,0.0,7.6,0.0,14.8
rancagua,2026-07-07,gfs_seamless,3,0.0,8.3,0.0,14.8
rancagua,2026-07-07,gfs_seamless,4,0.0,8.6,0.0,14.8
rancagua,2026-07-07,gfs_seamless,5,0.0,7.2,0.0,14.8
rancagua,2026-07-07,gfs_seamless,6,0.0,9.0,0.0,14.8
rancagua,2026-07-07,gfs_seamless,7,0.0,6.1,0.0,14.8
rancagua,2026-07-07,icon_seamless,1,0.0,23.0,0.0,14.8
rancagua,2026-07-07,icon_seamless,2,0.0,20.9,0.0,14.8
rancagua,2026-07-07,icon_seamless,3,0.0,21.6,0.0,14.8
rancagua,2026-07-07,icon_seamless,4,0.0,14.0,0.0,14.8
rancagua,2026-07-07,icon_seamless,5,0.0,15.8,0.0,14.8
rancagua,2026-07-07,icon_seamless,6,0.0,15.8,0.0,14.8
rancagua,2026-07-08,best_match,1,0.2,16.2,1.0,24.8
rancagua,2026-07-08,best_match,2,2.2,28.4,1.0,24.8
rancagua,2026-07-08,best_match,3,0.0,23.8,1.0,24.8
rancagua,2026-07-08,best_match,4,0.0,25.6,1.0,24.8
rancagua,2026-07-08,best_match,5,0.0,13.7,1.0,24.8
rancagua,2026-07-08,best_match,6,0.0,22.3,1.0,24.8
rancagua,2026-07-08,best_match,7,17.799999999999997,5.0,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,1,0.8999999999999999,,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,2,1.5,,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,3,0.0,,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,4,0.0,,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,5,0.0,,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,6,0.0,,1.0,24.8
rancagua,2026-07-08,ecmwf_ifs025,7,17.7,,1.0,24.8
rancagua,2026-07-08,gfs_seamless,1,0.0,24.5,1.0,24.8
rancagua,2026-07-08,gfs_seamless,2,0.0,13.3,1.0,24.8
rancagua,2026-07-08,gfs_seamless,3,0.0,11.9,1.0,24.8
rancagua,2026-07-08,gfs_seamless,4,0.0,7.9,1.0,24.8
rancagua,2026-07-08,gfs_seamless,5,0.0,21.6,1.0,24.8
rancagua,2026-07-08,gfs_seamless,6,0.5,23.0,1.0,24.8
rancagua,2026-07-08,gfs_seamless,7,0.0,5.0,1.0,24.8
rancagua,2026-07-08,icon_seamless,1,0.30000000000000004,16.2,1.0,24.8
rancagua,2026-07-08,icon_seamless,2,1.3,28.4,1.0,24.8
rancagua,2026-07-08,icon_seamless,3,0.0,23.8,1.0,24.8
rancagua,2026-07-08,icon_seamless,4,0.0,25.6,1.0,24.8
rancagua,2026-07-08,icon_seamless,5,0.0,13.7,1.0,24.8
rancagua,2026-07-08,icon_seamless,6,1.5,22.3,1.0,24.8
rancagua,2026-07-09,best_match,1,0.30000000000000004,28.4,7.0,23.0
rancagua,2026-07-09,best_match,2,0.0,19.1,7.0,23.0
rancagua,2026-07-09,best_match,3,0.0,15.5,7.0,23.0
rancagua,2026-07-09,best_match,4,4.2,11.9,7.0,23.0
rancagua,2026-07-09,best_match,5,4.3999999999999995,24.8,7.0,23.0
rancagua,2026-07-09,best_match,6,0.0,22.7,7.0,23.0
rancagua,2026-07-09,best_match,7,2.6,5.4,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,1,0.6000000000000001,,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,2,0.8999999999999999,,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,3,0.0,,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,4,2.3999999999999995,,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,5,7.800000000000001,,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,6,0.30000000000000004,,7.0,23.0
rancagua,2026-07-09,ecmwf_ifs025,7,1.7999999999999998,,7.0,23.0
rancagua,2026-07-09,gfs_seamless,1,0.3,9.7,7.0,23.0
rancagua,2026-07-09,gfs_seamless,2,0.0,12.2,7.0,23.0
rancagua,2026-07-09,gfs_seamless,3,0.0,6.1,7.0,23.0
rancagua,2026-07-09,gfs_seamless,4,0.0,8.6,7.0,23.0
rancagua,2026-07-09,gfs_seamless,5,0.0,12.2,7.0,23.0
rancagua,2026-07-09,gfs_seamless,6,0.0,13.3,7.0,23.0
rancagua,2026-07-09,gfs_seamless,7,0.0,5.4,7.0,23.0
rancagua,2026-07-09,icon_seamless,1,0.4,28.4,7.0,23.0
rancagua,2026-07-09,icon_seamless,2,1.6,19.1,7.0,23.0
rancagua,2026-07-09,icon_seamless,3,0.0,15.5,7.0,23.0
rancagua,2026-07-09,icon_seamless,4,0.30000000000000004,11.9,7.0,23.0
rancagua,2026-07-09,icon_seamless,5,3.3,24.8,7.0,23.0
rancagua,2026-07-09,icon_seamless,6,20.5,22.7,7.0,23.0
rancagua,2026-07-10,best_match,1,3.8000000000000003,25.9,6.0,33.5
rancagua,2026-07-10,best_match,2,0.30000000000000004,19.4,6.0,33.5
rancagua,2026-07-10,best_match,3,2.2,18.4,6.0,33.5
rancagua,2026-07-10,best_match,4,4.0,17.6,6.0,33.5
rancagua,2026-07-10,best_match,5,5.3999999999999995,19.1,6.0,33.5
rancagua,2026-07-10,best_match,6,0.6000000000000001,16.2,6.0,33.5
rancagua,2026-07-10,best_match,7,2.2,24.5,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,1,3.0,,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,2,3.3000000000000003,,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,3,2.7,,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,4,6.6,,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,5,9.6,,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,6,2.4,,6.0,33.5
rancagua,2026-07-10,ecmwf_ifs025,7,4.8,,6.0,33.5
rancagua,2026-07-10,gfs_seamless,1,1.7,14.8,6.0,33.5
rancagua,2026-07-10,gfs_seamless,2,5.1000000000000005,14.8,6.0,33.5
rancagua,2026-07-10,gfs_seamless,3,0.4,15.1,6.0,33.5
rancagua,2026-07-10,gfs_seamless,4,0.0,10.1,6.0,33.5
rancagua,2026-07-10,gfs_seamless,5,0.0,10.1,6.0,33.5
rancagua,2026-07-10,gfs_seamless,6,0.0,5.4,6.0,33.5
rancagua,2026-07-10,gfs_seamless,7,2.3000000000000003,24.5,6.0,33.5
rancagua,2026-07-10,icon_seamless,1,6.199999999999999,25.9,6.0,33.5
rancagua,2026-07-10,icon_seamless,2,7.9,19.4,6.0,33.5
rancagua,2026-07-10,icon_seamless,3,7.3,18.4,6.0,33.5
rancagua,2026-07-10,icon_seamless,4,10.3,17.6,6.0,33.5
rancagua,2026-07-10,icon_seamless,5,0.6000000000000001,19.1,6.0,33.5
rancagua,2026-07-10,icon_seamless,6,6.100000000000001,16.2,6.0,33.5
rancagua,2026-07-11,best_match,1,0.0,15.5,0.0,17.6
rancagua,2026-07-11,best_match,2,0.0,19.4,0.0,17.6
rancagua,2026-07-11,best_match,3,0.0,23.8,0.0,17.6
rancagua,2026-07-11,best_match,4,1.4,15.5,0.0,17.6
rancagua,2026-07-11,best_match,5,4.1,12.6,0.0,17.6
rancagua,2026-07-11,best_match,6,0.0,16.9,0.0,17.6
rancagua,2026-07-11,best_match,7,0.0,9.0,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,1,0.0,,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,2,0.0,,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,3,0.0,,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,4,0.0,,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,5,4.8,,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,6,0.0,,0.0,17.6
rancagua,2026-07-11,ecmwf_ifs025,7,0.0,,0.0,17.6
rancagua,2026-07-11,gfs_seamless,1,0.0,9.0,0.0,17.6
rancagua,2026-07-11,gfs_seamless,2,0.0,9.7,0.0,17.6
